Order Month,Profit Margin,Actual Sales,Predicted Sales
12,0.35,25.584,234.17016912178076
2,-1.05,73.784,199.72677600748435
6,0.35,20.736,227.3441599848425
8,0.4700000000000001,17.52,231.5966430397704
8,0.28,35.76,228.46616080285196
4,0.27,3.64,223.7507258218974
6,-0.5750000000000001,30.336,212.10365435773937
12,0.12,12.99,230.38063799287946
12,0.25,182.22,232.52254689182368
12,0.06,302.94,229.3920646549052
1,0.1625,54.992,218.56652735622436
4,0.0199999999999999,12.99,219.63167024700465
9,0.5,55.86,233.22859789824724
3,-0.1666666666666666,44.376,215.41844056159502
3,0.15,51.264,220.63591095645916
3,-0.6666666666666667,5.193,207.18032941180957
3,0.275,159.984,222.69543874390553
3,0.0625,54.224,219.1942415052467
11,-0.15,241.424,224.7943897825056
11,0.5,33.36,235.50393427722668
11,0.46,13.76,234.84488538524386
11,0.0499999999999999,496.86,228.08963424241978
11,0.0899999999999999,389.97,228.74868313440263
1,0.49,9.82,223.96249015933384
5,0.06,56.4,221.4283873284772
6,-0.6666666666666666,18.312,210.59333398027871
6,0.3499999999999999,25.92,227.3441599848425
6,0.125,8.016,223.637009967439
3,0.125,479.984,220.2240053989699
3,0.3125,30.84,223.31329708013942
12,0.05,33.568,229.2273024319095
12,0.0,422.625,228.40349131693094
8,0.42,199.98,230.7728319247919
3,0.43,20.24,225.249253200339
3,0.2799999999999999,39.92,222.77781985540338
3,0.49,32.54,226.23782653831327
12,0.45,39.0,235.81779135173787
12,0.48,12.6,236.31207802072498
9,0.1624999999999999,24.64,227.66787287214208
7,0.325,6.264,228.06992261684292
7,0.2375,14.432,226.62825316563047
5,0.1875,719.976,223.52910567167248
11,0.1,239.92,228.91344535739833
12,0.15,1056.86,230.87492466186657
3,0.2,447.944,221.4597220714377
3,-0.225,150.408,214.45732759412007
12,0.0875,453.576,229.8451607681434
12,0.325,45.36,233.7582635642915
12,0.125,287.88,230.4630191043773
12,0.1125,131.88,230.25706632563268
12,-0.325,2.328,223.0487190695704
4,0.26,1454.9,223.58596359890169
4,-0.7333333333333334,4.842,207.2195827813279
4,-0.0375,220.704,218.68428746477932
11,0.0999999999999999,67.176,228.91344535739833
11,0.3625,15.232,233.23845371103567
11,0.35,31.104,233.03250093229104
12,0.3249999999999999,968.744,233.7582635642915
12,0.35,222.352,234.17016912178076
12,0.1875,479.984,231.4927829981005
4,0.3125,10.272,224.45096526962914
11,-0.2,998.85,223.97057866752704
10,0.47,24.56,233.87197941874985
9,0.02,5.67,225.32001119445323
8,0.0625,14.336,224.88258245269526
7,0.26,102.3,226.9989681673708
12,0.16,607.52,231.0396868848623
12,0.25,31.16,232.52254689182368
12,0.4599999999999999,2.61,235.98255357473357
5,-0.575,10.332,210.96598616824969
5,0.35,10.368,226.20649179535278
5,-0.175,20.784,217.55647508807803
5,-0.2,66.96,217.14456953058877
2,0.35,17.248,222.79348722688363
12,-0.7333333333333334,11.088,216.32092829724562
7,0.19,1287.45,225.84563260640084
7,0.26,168.1,226.9989681673708
5,-0.1999999999999999,51.968,217.14456953058877
1,0.1,4.768,217.53676346250117
9,0.49,7.98,233.06383567525154
4,0.375,18.688,225.48072916335232
4,0.2875,11.664,224.03905971213987
11,0.2,191.976,230.5610675873554
11,0.0625,499.168,228.2955870211644
5,0.4499999999999999,11.88,227.85411402530985
5,0.47,35.44,228.18363847130126
10,0.375,67.136,232.30673830029062
11,0.35,4.32,233.03250093229104
11,0.47,14.94,235.00964760823956
11,0.28,40.54,231.87916537132108
11,0.35,7.312,233.03250093229104
12,0.125,475.944,230.4630191043773
1,-0.175,30.08,213.00580233011917
1,-0.0375,165.6,215.27128289631017
1,0.075,180.96,217.1248579050119
8,0.33,23.18,229.28997191783048
6,0.37,56.96,227.6736844308339
6,0.26,15.56,225.8612999778811
6,-0.125,353.568,219.5179543925463
6,0.48,13.96,229.4860688837867
11,0.35,82.95,233.03250093229104
1,0.26,39.68,220.17295903043254
11,0.37,479.97,233.36202537828248
9,0.47,7.38,232.73431122926013
9,0.3125,14.256,230.13930621707772
9,0.49,81.98,233.06383567525154
9,0.35,39.624,230.7571645533116
3,-0.0375,399.672,217.5466192752896
9,0.26,65.12,229.27430454635024
11,-0.65,30.56,216.55627863272014
5,0.1124999999999999,20.768,222.29338899920467
11,0.0999999999999999,39.808,228.91344535739833
11,-0.8333333333333334,121.104,213.5356378777988
11,-0.0125,111.96,227.0598703486966
12,0.325,15.696,233.7582635642915
9,0.2699999999999999,70.26,229.43906676934594
9,0.18,90.0,227.95620676238457
9,0.3374999999999999,6.096,230.55121177456698
9,-0.25,481.176,220.87143117356908
9,0.33,7.24,230.4276401073202
7,-0.44,177.45,215.46561255767116
7,-0.6666666666666667,1369.764,211.73100216976843
7,0.075,9.48,223.9508670419502
8,-0.68,130.98,212.64898739526387
4,0.26,174.95,223.58596359890169
4,0.26,826.0,223.58596359890169
4,0.2799999999999999,139.58,223.9154880448931
7,0.36,399.95,228.6465903973279
12,0.47,12.39,236.14731579772928
1,-1.5,760.98,191.1748077831877
12,-0.6666666666666667,67.86,217.419343117217
11,0.375,31.504,233.44440648978033
11,0.3249999999999999,5.04,232.62059537480178
11,-0.7333333333333333,39.879,215.1832601077559
11,0.3,4.712,232.20868981731252
11,0.0999999999999999,194.352,228.91344535739833
12,0.1125,97.424,230.25706632563268
7,0.0375,704.76,223.33300870571628
7,-0.7333333333333333,27.396,210.63258734979703
9,0.47,5.7,232.73431122926013
9,0.3899999999999999,14.19,231.41621344529446
9,0.3,7.3,229.93335343833309
9,0.38,199.98,231.25145122229875
9,0.42,144.96,231.91050011428158
9,0.1699999999999999,118.0,227.79144453938886
9,0.5,48.94,233.22859789824724
9,0.43,22.66,232.0752623372773
6,-1.6,0.836,195.2155265006792
9,0.3625,30.96,230.96311733205627
11,-0.1125,723.92,225.4122481187395
5,-0.725,21.968,208.49455282331402
5,0.1124999999999999,619.152,222.29338899920467
5,0.325,127.904,225.79458623786348
3,0.42,94.2,225.0844909773433
11,0.27,49.5,231.71440314832537
12,0.0999999999999999,16.52,230.05111354688805
12,0.35,55.36,234.17016912178076
12,0.325,11.56,233.7582635642915
12,0.4499999999999999,17.12,235.81779135173787
12,-0.0999999999999999,182.352,226.75586908697386
12,-0.2125,118.16,224.90229407827212
2,0.3375,18.368,222.587534448139
2,-0.0142857142857142,600.558,216.7914348177542
2,-0.1625,50.352,214.34942329835354
2,0.125,28.032,219.08633720948018
2,-0.475,7.692,209.20060382973762
10,-0.1571428571428571,517.405,223.5390342908761
9,-1.5499999999999998,8.608,199.45234218412688
9,0.2125,159.56,228.4916839871206
12,0.3299999999999999,2104.55,233.84064467578935
12,0.29,40.7,233.1815957838065
11,0.34,47.79,232.86773870929534
11,0.2599999999999999,5.16,231.54964092532967
12,0.21,21.21,231.86349799984083
11,0.26,96.36,231.54964092532967
6,0.05,231.72,222.4012932949712
6,0.5,17.9,229.81559332977812
6,0.4499999999999999,12.48,228.99178221479957
12,0.1375,8.016,230.66897188312194
8,-0.2166666666666666,259.896,220.28297039406505
8,-0.2,247.188,220.55757409905792
8,0.175,279.96,226.736157461397
10,0.36,450.0,232.05959496579703
8,0.49,19.44,231.92616748576182
9,0.0375,300.904,225.6083450846957
6,0.1125,239.976,223.43105718869438
6,0.3,31.168,226.52034886986394
6,-0.2333333333333333,120.96,217.73303031009277
6,0.0999999999999999,2239.936,223.22510440994975
6,0.0875,76.608,223.01915163120512
6,0.125,142.776,223.637009967439
6,0.325,91.36,226.9322544273532
3,0.125,3.552,220.2240053989699
7,0.1,115.136,224.36277259943947
10,0.0,4.71,226.1281549379515
9,0.0777777777777777,172.764,226.2719707050951
9,0.48,3.52,232.89907345225583
11,-0.2249999999999999,79.968,223.55867311003777
11,0.0823529411764706,305.9745,228.62268849328825
11,0.03,344.91,227.76010979642837
3,-0.0375,626.352,217.5466192752896
12,-0.0823529411764705,359.499,227.04662595108394
7,0.075,71.952,223.9508670419502
7,0.3125,29.8,227.86396983809828
11,-0.7666666666666667,1.824,214.6340526977702
6,-2.5,64.384,180.38692643106538
6,-0.65,6.984,210.86793768527156
6,0.35,11.264,227.3441599848425
6,0.3625,15.552,227.55011276358712
6,-0.3142857142857143,379.372,216.3992408858418
6,0.0999999999999999,67.536,223.22510440994975
6,-1.7499999999999998,1.524,192.74409315574357
12,0.35,37.408,234.17016912178076
12,0.35,25.344,234.17016912178076
3,0.4599999999999999,46.2,225.74353986932613
12,0.15,4.728,230.87492466186657
12,0.3,53.352,233.34635800680223
12,0.0625,131.104,229.43325521065412
12,0.0999999999999999,22.512,230.05111354688805
12,-0.175,72.744,225.52015241450604
7,0.3,52.59,227.65801705935365
6,0.48,19.44,229.4860688837867
6,0.32,126.3,226.84987331585535
6,0.19,1287.45,224.70796441691112
2,0.15,64.96,219.49824276696944
9,0.3,535.41,229.93335343833309
4,-0.7333333333333334,8.1,207.2195827813279
12,0.275,13.248,232.93445244931294
12,-0.25,83.988,224.28443574203823
7,0.29,73.2,227.49325483635795
11,0.48,10.74,235.17440983123527
10,0.2749999999999999,11.032,230.6591160703335
10,-0.0875,53.04,224.68648548673906
11,0.29,17.12,232.0439275943168
11,0.47,59.94,235.00964760823956
2,0.06,210.58,218.01538276000807
2,0.3249999999999999,30.96,222.38158166939434
2,0.1624999999999999,239.984,219.70419554571407
6,0.375,3050.376,227.75606554233175
6,0.25,133.98,225.69653775488538
5,0.3374999999999999,93.248,226.00053901660812
5,0.1125,177.48,222.29338899920467
9,0.3375,17.712,230.55121177456698
9,-0.7333333333333333,4.86,212.90792372877647
9,-0.8333333333333333,6.258,211.2603014988194
7,0.2799999999999999,37.68,227.32849261336224
7,0.4799999999999999,51.84,230.6237370732764
7,0.34,27.42,228.31706595133647
7,0.48,5.4,230.6237370732764
1,0.5,1270.99,224.12725238232954
1,0.47,125.36,223.63296571334243
12,0.29,14.03,233.1815957838065
12,0.2599999999999999,27.96,232.68730911481939
11,0.1374999999999999,5.344,229.53130369363222
11,-1.5,1.696,202.55148967808486
11,-2.75,24.588,181.95621180362122
11,-1.65,7.98,200.08005633314923
10,0.2,288.0,229.4233993978657
9,0.0625,146.952,226.02025064218498
9,0.0625,83.136,226.02025064218498
9,0.1,942.784,226.6381089784189
9,0.3125,74.352,230.13930621707772
2,0.25,26.88,221.14586499692652
2,0.35,10.896,222.79348722688363
12,0.0875,3.536,229.8451607681434
7,0.0,528.43,222.7151503694824
7,0.35,41.472,228.48182817433218
12,0.0249999999999999,287.976,228.81539687442023
3,0.0875,29.304,219.60614706273597
3,0.1125,55.328,220.01805262022523
3,-0.0294117647058823,1227.9984,217.67988283800673
9,0.325,20.416,230.34525899582235
9,0.2299999999999999,1128.39,228.78001787736312
3,0.3625,4.608,224.13710819511797
5,0.0999999999999999,195.96,222.08743622046003
5,0.35,15.552,226.20649179535278
5,0.1999999999999999,271.968,223.7350584504171
6,0.075,698.352,222.8131988524605
6,-0.05,77.728,220.75367106501412
9,0.46,46.62,232.56954900626442
3,0.0875,537.544,219.60614706273597
12,0.47,14.62,236.14731579772928
12,0.3899999999999999,22.55,234.8292180137636
12,0.125,583.8,230.4630191043773
12,0.075,211.168,229.63920798939876
7,0.4799999999999999,12.96,230.6237370732764
7,0.28,45.98,227.32849261336224
4,0.26,1294.75,223.58596359890169
5,0.1333333333333333,1799.97,222.63664363044575
11,0.35,10.688,233.03250093229104
11,0.28,221.98,231.87916537132108
11,0.16,341.96,229.9020186953726
12,0.3299999999999999,34.77,233.84064467578935
12,0.4600000000000001,18.9,235.98255357473357
8,0.3625,102.72,229.82544914256655
9,0.36,40.48,230.92192677630732
10,-0.8333333333333334,33.282,212.3979696883091
10,0.1666666666666666,118.65,228.87419198788
10,0.3374999999999999,14.76,231.6888799640567
5,0.4799999999999999,37.52,228.34840069429697
3,0.2333333333333333,207.144,222.0089294814234
3,0.27,13.9,222.61305763240767
7,0.05,266.352,223.5389614844609
11,0.29,307.98,232.0439275943168
11,0.47,44.1,235.00964760823956
11,0.43,13.12,234.35059871625674
11,0.47,16.56,235.00964760823956
11,0.48,38.88,235.17440983123527
11,0.35,335.52,233.03250093229104
11,0.325,959.984,232.62059537480178
11,-0.7333333333333333,4.086,215.1832601077559
11,0.075,55.984,228.50153979990904
11,0.35,10.688,233.03250093229104
3,0.325,8.856,223.51924985888405
12,0.3625,6.912,234.3761219005254
4,0.35,26.72,225.06882360586306
4,0.3125,33.488,224.45096526962914
6,0.4499999999999999,10.56,228.99178221479957
10,0.14,386.34,228.43482605989144
8,0.35,33.44,229.6194963638219
11,0.36,39.96,233.19726315528675
6,0.375,1217.568,227.75606554233175
9,0.25,15.51,229.10954232335453
9,0.2799999999999999,89.9,229.60382899234165
9,0.26,14.28,229.27430454635024
9,0.3899999999999999,12.72,231.41621344529446
9,0.48,15.75,232.89907345225583
4,0.2599999999999999,70.95,223.58596359890166
4,0.3625,65.568,225.2747763846077
4,0.4399999999999999,299.97,226.55168361282443
2,0.4399999999999999,89.97,224.276347233845
2,0.35,31.86,222.79348722688363
11,0.25,67.15,231.38487870233396
12,-0.8333333333333334,7.236,214.6733060672885
12,0.3625,4.824,234.3761219005254
12,0.325,91.36,233.7582635642915
12,0.1,130.112,230.05111354688805
7,0.1125,74.24,224.5687253781841
7,0.2875,159.84,227.45206428060902
7,-0.8,2.892,209.53417252982564
7,0.35,9.392,228.48182817433218
10,0.45,123.92,233.54245497275843
9,0.1124999999999999,55.6,226.84406175716353
9,-0.0125,617.976,224.78453396971716
12,0.375,21.312,234.58207467927005
10,0.1899999999999999,209.94,229.25863717487
10,-0.25,31.984,222.0090993630588
10,0.375,5083.96,232.30673830029062
8,0.1,35.96,225.50044078892918
9,0.48,31.05,232.89907345225583
9,0.44,8.92,232.240024560273
9,0.46,209.6,232.56954900626442
9,0.2699999999999999,111.04,229.43906676934594
9,0.48,38.88,232.89907345225583
12,0.3,36.27,233.34635800680223
9,-0.1428571428571428,493.43,222.63674070566597
9,0.3125,11.12,230.13930621707772
11,0.1125,686.4,229.11939813614296
12,0.3375,15.92,233.96421634303613
12,0.4399999999999999,70.68,235.65302912874216
12,0.01,541.24,228.56825353992664
10,-0.7,101.994,214.59479932825187
10,-0.7333333333333333,18.264,214.04559191826618
11,-1.5,21.99,202.55148967808486
8,-0.1875,185.376,220.76352687780255
8,-2.6,58.924,181.0146405800877
9,0.47,480.0,232.73431122926013
9,0.28,34.05,229.60382899234165
3,0.48,192.72,226.07306431531757
3,0.36,239.97,224.09591763936905
6,-0.0124999999999999,50.12,221.37152940124804
10,0.0875,15.984,227.56982438916398
10,0.3125,14.352,231.27697440656743
8,-0.7000000000000001,6.528,212.31946294927246
8,-0.8,2.862,210.67184071931536
8,-0.7999999999999999,20.856,210.67184071931536
7,0.0,276.28,222.7151503694824
12,0.1699999999999999,629.64,231.204449107858
10,0.4899999999999999,449.97,234.20150386474126
10,0.39,1927.59,232.55388163478418
9,0.25,121.78,229.10954232335453
12,0.0999999999999999,2676.672,230.05111354688805
8,0.0857142857142857,489.23,225.26506618464958
8,0.14,312.03,226.15948968091203
8,0.1699999999999999,17.94,226.65377634989915
8,0.0625,165.6,224.88258245269526
8,0.4799999999999999,37.52,231.76140526276612
8,0.3,494.97,228.79568524884337
8,0.47,25.06,231.5966430397704
5,-0.3999999999999999,32.064,213.84932507067458
5,0.3625,18.496,226.4124445740974
5,-0.2,191.079,217.14456953058877
5,0.35,10.368,226.20649179535278
7,0.4599999999999999,30.53,230.294212627285
7,0.2,30.84,226.01039482939655
7,0.45,75.06,230.1294504042893
12,0.1,66.976,230.05111354688805
1,0.4599999999999999,182.72,223.4682034903467
10,0.47,21.93,233.87197941874985
11,0.1625,95.976,229.94320925112152
11,-0.225,143.928,223.55867311003777
11,-0.8333333333333334,3.564,213.5356378777988
11,0.35,4.928,233.03250093229104
5,0.125,856.656,222.4993417779493
5,-1.55,13.184,194.90166942616804
5,-2.7,48.784,175.95401378166147
5,0.35,76.64,226.20649179535278
5,-1.5000000000000002,18.528,195.72548054114657
4,0.26,177.68,223.58596359890169
4,0.36,159.98,225.23358582885876
10,0.375,52.68,232.30673830029062
10,0.2249999999999999,11.568,229.83530495535496
6,-0.8333333333333334,4.572,207.84729693035024
1,0.1,1439.968,217.53676346250117
1,-1.55,1.728,190.35099666820918
1,-0.86,626.1,201.7195900549131
9,0.26,99.2,229.27430454635024
4,-0.1857142857142857,609.98,216.24227594537862
4,-0.2142857142857142,211.372,215.77152673681945
4,0.075,239.976,220.53786247348106
12,0.2299999999999999,99.95,232.19302244583224
12,0.37,29.34,234.49969356777217
3,0.26,16.74,222.44829540941197
8,0.3125,12.672,229.001638027588
8,0.1875,1119.888,226.94211024014163
12,0.26,204.85,232.68730911481939
12,0.125,135.984,230.4630191043773
12,0.43,16.4,235.48826690574643
12,0.3375,92.96,233.96421634303613
8,-0.2375,7.632,219.939715762824
11,-0.8333333333333333,4.158,213.53563787779882
11,-1.4,179.991,204.19911190804194
10,-0.2,239.358,222.83291047803732
12,0.49,164.88,236.4768402437207
11,0.3,10.95,232.20868981731252
12,0.48,19.44,236.31207802072498
12,0.5,12.3,236.6416024667164
12,0.26,13.97,232.68730911481939
12,-0.2666666666666666,934.956,224.00983203704538
12,0.1625,46.864,231.08087744061123
12,0.075,26.16,229.63920798939876
12,0.125,23.128,230.4630191043773
12,0.275,59.24,232.93445244931294
8,-0.05,155.456,223.02900744399355
9,0.4499999999999999,8.56,232.40478678326872
12,0.275,21.0,232.93445244931294
12,-0.06,120.0,227.41491797895668
11,0.125,299.96,229.3253509148876
11,-2.65,67.84,183.60383403357832
11,-0.0285714285714285,853.93,226.79507391888205
11,0.2,18.688,230.5610675873554
11,0.26,273.96,231.54964092532967
11,0.21,89.97,230.72582981035112
11,0.1,756.8,228.91344535739833
11,-1.5499999999999998,1.248,201.7276785631063
11,0.2,72.0,230.5610675873554
11,-0.0285714285714285,470.155,226.79507391888205
12,-0.225,39.128,224.6963412995275
12,0.0875,19.728,229.8451607681434
12,-0.1666666666666666,151.188,225.65745426700246
3,0.2222222222222222,271.764,221.8258603447615
11,-0.0249999999999999,47.496,226.85391756995196
4,0.0823529411764705,344.981,220.65901116686024
11,0.35,36.288,233.03250093229104
11,0.375,78.304,233.44440648978033
11,-0.2428571428571428,127.785,223.2644548546883
11,-1.5,6.104,202.55148967808486
11,0.49,5.76,235.33917205423097
10,-1.65,1.72,198.9423881436595
2,-1.65,8.952,189.84104262774179
3,-2.7,2.334,173.67867740268204
3,-1.6,1.728,191.80252193221006
3,-1.225,159.04,197.98110529454914
3,-0.68,145.98,206.9606464478153
12,0.1625,77.952,231.08087744061123
12,-0.7666666666666666,95.97,215.7717208872599
12,0.0875,105.584,229.8451607681434
12,0.125,9.344,230.4630191043773
12,0.39,9.68,234.8292180137636
12,0.4699999999999999,4899.93,236.14731579772928
10,0.21,104.75,229.5881616208614
10,0.2375,18.528,230.04125773409962
10,-0.5166666666666666,1875.258,217.6154400831732
8,0.325,91.36,229.20759080633263
8,0.1124999999999999,152.24,225.7063935676738
11,0.35,35.184,233.03250093229104
3,0.3374999999999999,56.704,223.7252026376287
3,0.375,274.064,224.3430609738626
5,-0.2714285714285714,458.43,215.96769650919083
6,-0.7333333333333333,8.226,209.49491916030732
12,0.1399999999999999,5.95,230.71016243887087
12,0.47,15.24,236.14731579772928
4,0.11,239.94,221.11453025396602
4,0.27,23.84,223.7507258218974
11,0.27,92.52,231.71440314832537
11,0.28,37.76,231.87916537132108
11,0.47,7.38,235.00964760823956
11,0.47,5.82,235.00964760823956
7,0.3125,3.816,227.86396983809828
5,0.49,26.16,228.5131629172927
12,0.2125,100.8,231.90468855558976
2,0.49,135.8,225.10015834882356
3,0.27,13.9,222.61305763240767
3,0.48,19.4,226.07306431531757
12,0.325,13.488,233.7582635642915
12,0.3374999999999999,11.416,233.96421634303613
3,0.4899999999999999,17.64,226.23782653831327
3,0.325,17.04,223.51924985888405
12,0.08,99.98,229.7215891008966
12,0.33,29.46,233.84064467578935
11,-0.7000000000000001,166.92,215.73246751774158
8,0.1,98.328,225.50044078892918
6,0.0111111111111111,117.882,221.76055131665456
6,0.43,20.97,228.66225776880816
6,0.0699999999999999,139.96,222.73081774096264
6,0.3399999999999999,37.74,227.17939776184676
9,0.42,14.82,231.91050011428158
9,0.32,191.82,230.2628778843245
7,0.3249999999999999,13.904,228.06992261684292
9,0.3299999999999999,314.6,230.4276401073202
9,0.16,283.56,227.62668231639316
6,0.3,487.96,226.52034886986394
9,0.47,1793.98,232.73431122926013
10,-1.5000000000000002,2.992,201.41382148859515
10,0.0249999999999999,108.768,226.5400604954408
4,0.4799999999999999,25.92,227.21073250480728
4,0.26,22.58,223.58596359890169
11,-0.225,55.176,223.55867311003777
12,0.5,9892.74,236.6416024667164
9,-0.62,73.915,214.77522892272785
9,0.0499999999999999,337.088,225.81429786344034
9,0.27,61.44,229.43906676934594
11,0.3399999999999999,479.97,232.86773870929534
12,0.375,5.984,234.58207467927005
12,0.24,189.95,232.35778466882797
12,0.21,149.95,231.86349799984083
12,0.29,29.95,233.1815957838065
12,0.5,44.4,236.6416024667164
9,0.26,66.03,229.27430454635024
5,0.49,10.86,228.5131629172927
3,0.25,3.36,222.28353318641624
3,0.3375,27.936,223.7252026376287
3,0.1,28.784,219.8120998414806
9,0.2799999999999999,21.96,229.60382899234165
9,0.39,21.98,231.41621344529446
11,0.2111111111111111,2621.322,230.74413672401732
10,0.32,74.76,231.4005460738142
10,0.075,364.776,227.36387161041932
6,0.3,1115.17,226.52034886986394
11,0.375,89.696,233.44440648978033
11,0.47,50.12,235.00964760823956
2,0.5,36.48,225.26492057181926
10,0.3125,322.192,231.27697440656743
10,-1.65,2.946,198.9423881436595
10,0.3625,19.136,232.10078552154596
5,0.3,23.08,225.38268068037422
2,0.2599999999999999,90.48,221.31062721992225
9,-0.0125,215.976,224.78453396971716
9,0.47,65.94,232.73431122926013
12,0.2375,11.352,232.31659411307905
6,0.28,24.56,226.19082442387253
9,0.47,16.56,232.73431122926013
9,0.24,279.95,228.94478010035883
4,0.0,828.84,219.30214580101324
11,-0.7666666666666667,7.218,214.6340526977702
11,0.075,27.2,228.50153979990904
11,0.21,89.97,230.72582981035112
2,0.11,318.08,218.8391938749866
2,0.45,5.8,224.4411094568407
9,0.125,143.952,227.05001453590816
9,0.48,19.44,232.89907345225583
11,0.26,5.56,231.54964092532967
2,0.02,146.73,217.35633386802522
2,0.45,29.9,224.4411094568407
9,0.325,276.784,230.34525899582235
9,-2.7,93.032,180.50468653962034
9,-0.3,454.965,220.04762005859052
12,0.0875,246.168,229.8451607681434
9,-0.2125,295.4,221.48928950980297
10,0.3,348.56,231.0710216278228
6,0.35,15.552,227.3441599848425
6,-0.78,482.94,208.72602878632733
6,0.2799999999999999,299.98,226.19082442387253
6,0.45,403.68,228.99178221479957
6,0.2799999999999999,41.9,226.19082442387253
6,0.46,28.91,229.15654443779528
4,0.48,32.4,227.21073250480728
10,0.075,369.544,227.36387161041932
10,0.3625,10.368,232.10078552154596
10,0.1625,791.88,228.8055410616318
11,0.225,23.64,230.97297314484467
11,-0.2,84.784,223.97057866752704
11,-1.3,64.96,205.84673413799905
11,-1.6,32.06,200.90386744812776
11,-0.1625,177.648,224.58843700376096
11,0.1166666666666666,287.91,229.18804906239117
5,0.075,22.368,221.67553066297077
5,0.3625,32.368,226.4124445740974
5,0.175,207.984,223.32315289292785
10,0.48,36.4,234.03674164174555
10,0.19,22.96,229.25863717487
10,0.02,315.2,226.45767938394295
10,0.47,15.18,233.87197941874985
2,0.0625,623.96,218.056573315757
1,-0.2166666666666666,429.6,212.31929306763706
1,0.2,31.968,219.18438569245828
1,-0.0714285714285714,887.271,214.71226821114618
1,0.3249999999999999,21.696,221.24391347990462
6,0.48,22.05,229.4860688837867
6,0.47,99.9,229.32130666079098
3,0.29,90.86,222.94258207839908
11,0.4499999999999999,7.78,234.68012316224815
11,-0.7333333333333333,78.759,215.1832601077559
8,-0.4,9.552,217.26232963914373
8,-0.3999999999999999,5.344,217.26232963914373
11,0.42,8.28,234.185836493261
5,-0.2249999999999999,50.136,216.7326639730995
9,-0.6666666666666667,88.074,214.00633854874786
3,-0.7999999999999999,301.47,204.98349977186678
3,0.0875,18.656,219.60614706273597
5,0.36,27.46,226.37125401834848
5,0.29,125.13,225.21791845737852
8,0.075,555.96,225.08853523143992
4,-0.175,129.552,216.41880689858831
4,-0.1,51.984,217.65452357105613
4,0.3375,10.272,224.86287082711843
2,-0.6666666666666667,18.336,206.04266122231985
2,0.075,180.96,218.26252609450162
9,0.1999999999999999,475.944,228.28573120837598
9,0.3,159.98,229.93335343833309
9,0.2799999999999999,43.6,229.60382899234165
5,0.3625,8.288,226.4124445740974
5,0.0625,1123.128,221.46957788422614
5,0.29,64.9,225.21791845737852
9,-1.6,2.808,198.62853106914832
1,0.43,99.98,222.97391682135958
1,0.34,8.04,221.4910568143982
1,0.26,1564.29,220.17295903043254
6,0.4799999999999999,138.56,229.4860688837867
6,0.1888888888888888,65.52,224.68965750324494
9,0.1624999999999999,14.576,227.66787287214208
9,0.0625,23.2,226.02025064218498
9,0.1125,16.464,226.84406175716353
8,0.1624999999999999,19.312,226.53020468265237
1,0.48,40.08,223.79772793633813
8,0.27,101.96,228.30139857985623
8,0.48,259.74,231.76140526276612
8,0.41,255.42,230.60806970179615
8,-0.7,4.338,212.31946294927246
8,-0.6666666666666666,11.88,212.86867035925815
12,0.08,405.86,229.7215891008966
12,0.26,680.01,232.68730911481939
6,0.3125,2.376,226.72630164860857
6,-2.75,143.128,176.26787085617264
6,0.1124999999999999,4476.8,223.43105718869438
6,0.48,104.85,229.4860688837867
6,0.3,241.44,226.52034886986394
3,0.4599999999999999,319.76,225.74353986932613
3,0.4599999999999999,45.68,225.74353986932613
12,0.05,31.96,229.2273024319095
12,0.48,47.9,236.31207802072498
12,0.1999999999999999,1112.94,231.69873577684513
12,0.49,22.92,236.4768402437207
6,0.125,71.976,223.637009967439
6,0.48,19.44,229.4860688837867
3,-0.6666666666666667,31.086,207.18032941180957
11,0.2799999999999999,13.98,231.87916537132108
11,0.26,23.65,231.54964092532967
8,0.0625,707.88,224.88258245269526
8,0.35,11.952,229.6194963638219
8,0.375,31.128,230.0314019213112
8,0.14,55.76,226.15948968091203
8,0.47,24.56,231.5966430397704
8,0.3,51.75,228.79568524884337
8,0.125,207.184,225.91234634641845
8,0.28,1473.1,228.46616080285196
8,-0.2,3.488,220.55757409905792
8,0.175,21.728,226.736157461397
8,-0.25,663.072,219.73376298407936
8,-0.8333333333333334,99.588,210.12263330932967
8,0.3125,49.568,229.001638027588
11,-1.6,29.372,200.90386744812776
11,0.1125,344.704,229.11939813614296
11,0.075,47.992,228.50153979990904
11,-0.1625,102.24,224.58843700376096
5,0.48,39.96,228.34840069429697
5,0.0875,1432.0,221.8814834417154
5,0.27,41.04,224.8883940113871
5,0.125,256.784,222.4993417779493
10,0.1,120.98,227.77577716790861
10,0.47,315.98,233.87197941874985
10,0.35,28.752,231.89483274280133
10,0.2799999999999999,114.95,230.74149718183136
12,0.3,23.04,233.34635800680223
4,0.29,15.48,224.0802502678888
4,0.4799999999999999,51.84,227.21073250480728
8,0.1874999999999999,39.816,226.94211024014163
8,0.26,16.06,228.13663635686052
12,0.48,7.28,236.31207802072498
12,0.48,5.4,236.31207802072498
3,0.48,19.44,226.07306431531757
12,0.2799999999999999,39.88,233.0168335608108
12,0.36,79.44,234.33493134477646
9,0.3374999999999999,20.664,230.55121177456698
11,0.48,32.4,235.17440983123527
11,-1.7999999999999998,13.762,197.6086229882136
11,0.49,15.28,235.33917205423097
8,0.075,44.688,225.08853523143992
8,-0.6799999999999999,301.47,212.64898739526387
10,0.47,11.07,233.87197941874985
